Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	hindlimb paralysis	IAO:0000115	"\""Loss of power of voluntary movement in the muscles of the hindlimb through injury or disease of it or its nerve supply.\"" [JAX:]"
INFO	lowercase_definition	dystonia	IAO:0000115	"\""A locomotory disorder in which sustained muscle contractions cause twisting and repetitive movements or abnormal postures.\"" [wikipedia:Dystonia]"
INFO	lowercase_definition	long-term spatial memory	IAO:0000115	"\""A type of memory that allows one to store and manage information about one's environment and its spatial orientation lasting hours to months.\"" [NBO:GVG]"
INFO	lowercase_definition	psychomotor agitation behavior	IAO:0000115	"\""Agitation characterised by a series of unintentional and purposeless motions that stem from mental tension and anxiety of an individual.\"" [wikipedia:Psychomotor_agitation]"
INFO	lowercase_definition	emotional behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the complex psychophysiological experience of an individual's state of mind as interacting with biochemical (internal) and environmental (external) influences.\"" [NBO:GVG]"
INFO	lowercase_definition	apathy	IAO:0000115	"\""Exhibiting indifference, or suppression of emotions such as concern, excitement, motivation and passion.\"" [wikipedia:Indifference_(emotion)]"
INFO	lowercase_definition	delusion	IAO:0000115	"\""A belief that is either mistaken or not substantiated that is held with vehemence.\"" [wikipedia:Delusion]"
INFO	lowercase_definition	social inhibition	IAO:0000115	"\""A social behavior characterised by conscious or unconscious constraint of a behavior that might be considered objectionable in a social setting.\"" [wikipedia:Social_inhibition]"
INFO	lowercase_definition	sexual inhibition	IAO:0000115	"\""A social behavior characterised by conscious or unconscious constraint or curtailment of behavior relating to specific sexual matters or practices.\"" [wikipedia:Sexual_inhibition]"
INFO	lowercase_definition	forgetfulness	IAO:0000115	"\""Loss of information already encoded and stored in an individual's long term memory.\"" [wikipedia:Forgetting]"
INFO	lowercase_definition	cognitive behavior	IAO:0000115	"\""Behaviour related to cognitive processes.\"" [NBO:JH]"
INFO	lowercase_definition	hallucination	IAO:0000115	"\""Perception in the absence of a stimulus.\"" [wikipedia:Hallucination]"
INFO	lowercase_definition	visual hallucination	IAO:0000115	"\""A form of hallucination that involves perceiving images without visual stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	auditory hallucination	IAO:0000115	"\""A form of hallucination that involves perceiving sounds without auditory stimulus.\"" [wikipedia:Auditory_hallucination]"
INFO	lowercase_definition	olfactory hallucination	IAO:0000115	"\""A form of hallucination that involves perceiving odors without odor stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	communication behavior	IAO:0000115	"\""A social behavior related to the activity of conveying information.\"" [wikipedia:Communication]"
INFO	lowercase_definition	nonverbal communication behavior	IAO:0000115	"\""Communication behavior related to the process of conveying meaning in the form of non-word messages through for example gesture, body language or posture; facial expression and eye contact etc.\"" [wikipedia:.wikipedia.org/wiki/Nonverbal_communication]"
INFO	lowercase_definition	visual communication behavior	IAO:0000115	"\""Communication behavior related to the conveyance of ideas and information through creation of visual representations.\"" [wikipedia:Visual_communication]"
INFO	lowercase_definition	oral communication behavior	IAO:0000115	"\""Communication behavior related to the process of conveying meaning in the form of word messages.\"" [wikipedia:Oral_communication#Oral_communication]"
INFO	lowercase_definition	eye contact	IAO:0000115	"\""A nonverbal communication behavior that is characterised by the meeting the eyes between two individuals.\"" [wikipedia:Eye_contact]"
INFO	lowercase_definition	crying behavior	IAO:0000115	"\""The behavior in which an organism sheds tears, often accompanied by non-verbal vocalizations and in response to external or internal stimuli.\"" [NBO:GVG]"
INFO	lowercase_definition	behavior stemming from insight	IAO:0000115	"\""Behavior stemming from understanding of a specific cause and effect in a specific context.\"" [wikipedia:Insight]"
INFO	lowercase_definition	frustration behavior	IAO:0000115	"\""An emotional behavior that arises from the perceived resistance to the fulfillment of individual will.\"" [wikipedia:Frustration]"
INFO	lowercase_definition	selective mutism	IAO:0000115	"\""A communication disorder in which a person, most often a child, who is normally capable of speech is unable to speak in given situations, or to specific people.\"" [wikipedia:Selective_mutism]"
INFO	lowercase_definition	echolalia	IAO:0000115	"\""Stereotypic behavior characterised by a tendency to repeat vocalizations.\"" [NBO:GVG]"
INFO	lowercase_definition	object play	IAO:0000115	"\""Play behavior associated with the manipulation of objects.\"" [NBO:GVG]"
INFO	lowercase_definition	sexual play	IAO:0000115	"\""Behavior associated with interactions which resemble sexual behavior but do not lead to copulation.\"" [web:http\://www.bio.davidson.edu/people/vecase/behavior/Spring2009/Sacco/Pages/Sex%20Play.html]"
INFO	lowercase_definition	play fight	IAO:0000115	"\""Play behavior associated to fighting simulation, although fighting is much slower and gentler with no intention of actual hurt.\"" [web:http\://www.bio.davidson.edu/people/vecase/behavior/Spring2009/Sacco/Pages/Play%20Fighting.html]"
INFO	lowercase_definition	play chasing	IAO:0000115	"\""Play behavior that is associated with the pursuit of an individual.\"" [NBO:GVG]"
INFO	lowercase_definition	nursing play	IAO:0000115	"\""Play behavior associated with the exhibition of parenting behavior by non-parents.\"" [NBO:GVG]"
INFO	lowercase_definition	imitative play	IAO:0000115	"\""Play behavior related to the copying the actions of another.\"" [web:http\://www.bio.davidson.edu/people/vecase/behavior/Spring2009/Sacco/Pages/Imitative%20Play.html]"
INFO	lowercase_definition	mobbing calling	IAO:0000115	"\""Behavior associated with signals made by the mobbing species while harassing a predator.\"" [wikipedia:Mobbing_(animal_behavior)]"
INFO	lowercase_definition	territorial aggressive behavior	IAO:0000115	"\""Aggressive behavior related to the defence of a fixed area against intruders, typically conspecifics.\"" [GOC:hjd]"
INFO	lowercase_definition	avoidance behavior	IAO:0000115	"\""Behavior related to the activity seen in animals exposed to adverse stimuli, in which the tendency to act defensively is stronger than the tendency to attack.\"" [web:http\://www.britannica.com/EBchecked/topic/45916/avoidance-behavior]"
INFO	lowercase_definition	protective behavior	IAO:0000115	"\""Behavior related to the activity seen in animals exposed to potential danger in which they exhibit the tendency to act defensively.\"" [NBO:SD]"
INFO	lowercase_definition	male courtship behavior	IAO:0000115	"\""The actions or reactions of a male, for the purpose of attracting a sexual partner.\"" [GOC:bf]"
INFO	lowercase_definition	female courtship behavior	IAO:0000115	"\""The actions or reactions of a female, for the purpose of attracting a sexual partner.\"" [GOC:bf]"
INFO	lowercase_definition	long term thirst regulation	IAO:0000115	"\""Any process which modulates the physical craving for water over long term water deprivation.\"" [NBO:GVG]"
INFO	lowercase_definition	short term thirst regulation	IAO:0000115	"\""Any process which modulates the physical craving for water over short term water deprivation.\"" [NBO:GVG]"
INFO	lowercase_definition	epilepsy	IAO:0000115	"\""Two or more unprovoked recurrent seizures.\"" [NBO:GVG]"
INFO	lowercase_definition	involuntary movement behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to movements that occur independent of planning.\"" [NBO:GVG]"
INFO	lowercase_definition	voluntary movement behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to movements executed with intent.\"" [NBO:GVG]"
INFO	lowercase_definition	convulsion	IAO:0000115	"\""A rapid and repeated body muscle contract that results in an uncontrolled shaking of the body.\"" [NBO:GVG]"
INFO	lowercase_definition	partial seizure	IAO:0000115	"\""A seizure which affect only a part of the brain at onset.\"" [wikipedia:http\://en.wikipedia.org/wiki/Focal_seizures]"
INFO	lowercase_definition	simple partial seizure	IAO:0000115	"\""A partial seizure which affect only a small region of the brain, often the temporal lobes and/or hippocampi whilst consciousness is unaffected.\"" [wikipedia:http\://en.wikipedia.org/wiki/Simple_partial_seizure]"
INFO	lowercase_definition	complex partial seizure	IAO:0000115	"\""A seizure that is associated with bilateral cerebral hemisphere involvement and causes impairment of awareness or responsiveness, i.e. loss of consciousness.\"" [wikipedia:http\://en.wikipedia.org/wiki/Complex_partial_seizures]"
INFO	lowercase_definition	temporal lobe epilepsy	IAO:0000115	"\""A type of focal epilepsy characterized by recurrent seizures.\"" [NBO:http\://en.wikipedia.org/wiki/Temporal_lobe_epilepsy]"
INFO	lowercase_definition	simple partial seizure with motor signs	IAO:0000115	"\""A simple partial seizure affecting the kinesthetic behavior.\"" [NBO:GVG]"
INFO	lowercase_definition	simple partial seizure with sensory symptoms	IAO:0000115	"\""A simple partial seizure affecting any of the five senses -- vision, touch, smell, taste, and hearing.\"" [NBO:GVG]"
INFO	lowercase_definition	simple partial seizure with autonomic symptoms or signs	IAO:0000115	"\""A simple partial seizure affecting the part of the nervous system that automatically controls bodily functions.\"" [NBO:GVG]"
INFO	lowercase_definition	simple partial seizure with psychic symptoms	IAO:0000115	"\""A simple partial seizure affecting the emotional behavior.\"" [NBO:GVG]"
INFO	lowercase_definition	sensation behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related any of the five senses -- vision, touch, smell, taste, and hearing.\"" [NBO:GVG]"
INFO	lowercase_definition	somatic sensation related behavior phenotype	IAO:0000115	"\""A phenotype manifested by a behavior related to the sensations arising from the skin and from the muscles, tendons, and joints.\"" [NBO:GVG]"
INFO	lowercase_definition	auditory behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the actions or reactions of an organism in response to a sound.\"" [NBO:GVG]"
INFO	lowercase_definition	visual behavior phenotype	IAO:0000115	"\""A phenotype manifested by a behavior related to the actions or reactions of an organism in response to a visual stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	chemosensory behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the sensation of chemicals.\"" [NBO:GVG]"
INFO	lowercase_definition	olfactory behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the sensation of odors.\"" [NBO:GVG]"
INFO	lowercase_definition	generalized seizure	IAO:0000115	"\""A seizure which affect the whole of the brain at onset.\"" [NBO:GVG]"
INFO	lowercase_definition	absence seizures	IAO:0000115	"\""An absence seizure is a brief (usually less that 20 seconds), generalized epileptic seizure of sudden onset and termination.\"" [wikipedia:http\://en.wikipedia.org/wiki/Absence_seizure]"
INFO	lowercase_definition	atonic seizure	IAO:0000115	"\""A type of generalized seizure that consist of a brief lapse in muscle tone that are caused by temporary alterations in brain function.\"" [wikipedia:http\://en.wikipedia.org/wiki/Atonic_seizure]"
INFO	lowercase_definition	myoclonic seizure	IAO:0000115	"\""A type of seizure that is characterised by a very brief symmetric alternating contraction and relaxation of a muscle or a group of muscles.\"" [NBO:GVG]"
INFO	lowercase_definition	clonic seizure	IAO:0000115	"\""A type of seizure that is characterised by rhythmic symmetric alternating contraction and relaxation of a muscle or a group of muscles.\"" [NBO:GVG]"
INFO	lowercase_definition	juvenile myoclonic epilepsy	IAO:0000115	"\""A type of epilepsy characterised by myoclonic seizures usually involving the neck, shoulders, and upper arms.\"" [NBO:GVG]"
INFO	lowercase_definition	Lennox-Gastaut syndrome	IAO:0000115	"\""A type of epilepsy characterised by multiple different types of seizures, particularly including tonic (stiffening) and atonic (drop) types of seizures.\"" [NBO:GVG]"
INFO	lowercase_definition	reflex seizure	IAO:0000115	"\""A type of seizure generated by sudden sensor stimulation caused by the environment.\"" [NBO:GVG]"
INFO	lowercase_definition	tonic clonic seizure	IAO:0000115	"\""A type of generalized seizure characterised by a combination of tonic stiffening (extensions) followed by clonic flexion motions.\"" [NBO:GVG]"
INFO	lowercase_definition	tonic seizure	IAO:0000115	"\""A type of seizure characterised by muscle rigidity.\"" [NBO:GVG]"
INFO	lowercase_definition	febrile seizure	IAO:0000115	"\""A type of seizure associated with a significant rise in body temperature.\"" [wikpedia:http\://en.wikipedia.org/wiki/Febrile_seizure]"
INFO	lowercase_definition	simple febrile seizure	IAO:0000115	"\""A febrile seizure that lasts less than 15 minutes , does not recur in 24 hours, and involves the entire body.\"" [wikipedia:http\://en.wikipedia.org/wiki/Febrile_seizure]"
INFO	lowercase_definition	complex febrile seizure	IAO:0000115	"\""A febrile seizure characterized by longer duration, recurrence, or focus on only part of the body.\"" [wikipedia:http\://en.wikipedia.org/wiki/Febrile_seizure]"
INFO	lowercase_definition	benign rolandic epilepsy	IAO:0000115	"\""Benign rolandic epilepsy is characterized by either simple partial seizures involving the mouth and face or generalized tonic-clonic seizures.\"" [wikipedia:http\://en.wikipedia.org/wiki/Rolandic_epilepsy]"
INFO	lowercase_definition	medial temporal lobe epilepsy	IAO:0000115	"\""A temporal lobe epilepsy arises in the hippocampus, parahippocampal gyrus and amygdala which are located in the inner aspect of the temporal lobe.\"" [wikipedia:http\://en.wikipedia.org/wiki/Temporal_lobe_epilepsy]"
INFO	lowercase_definition	lateral temporal lobe epilepsy	IAO:0000115	"\""A temporal lobe epilepsy arises in the neocortex on the outer surface of the temporal lobe of the brain.\"" [wikipedia:http\://en.wikipedia.org/wiki/Temporal_lobe_epilepsy]"
INFO	lowercase_definition	provoked seizure	IAO:0000115	"\""Paroxysmal events that mimic an epileptic seizure but do not involve abnormal, rhythmic discharges of cortical neurons.\"" [wikipedia:http\://en.wikipedia.org/wiki/Non-epileptic_seizure]"
INFO	lowercase_definition	psychogenic non-epileptic seizure	IAO:0000115	"\""A type of seizure of psychological origin that superficially resembles an epileptic seizure, but without the characteristic electrical discharges associated with epilepsy.\"" [wikipedia:http\://en.wikipedia.org/wiki/Psychogenic_non-epileptic_seizures]"
INFO	lowercase_definition	myoclonic epilepsy	IAO:0000115	"\""A type of epilepsy that is characterised by myoclonic seizures.\"" [NBO:GVG]"
INFO	lowercase_definition	progressive myoclonic epilepsy	IAO:0000115	"\""A myoclonic epilepsy characterised by a combination of myoclonic and tonic-clonic seizures.\"" [wikipedia:http\://en.wikipedia.org/wiki/Progressive_myoclonic_epilepsy]"
INFO	lowercase_definition	status epilepticus	IAO:0000115	"\""Continuous unremitting seizure lasting longer than 30 minutes or recurrent seizures without regaining consciousness between seizures for greater than 30 minutes.\"" [wikipedia:http\://en.wikipedia.org/wiki/Status_epilepticus]"
INFO	lowercase_definition	complex partial status epilepticus	IAO:0000115	"\""A convulsive status epilepticus characterized by seizures involving long-lasting stupor, staring and unresponsiveness.\"" [wikipedia:http\://en.wikipedia.org/wiki/Complex_partial_status_epilepticus]"
INFO	lowercase_definition	subtle status epilepticus	IAO:0000115	"\""Subtle  status epilepticus consists of electrical seizure activity in the brain that endures when the associated motor responses are fragmentary or even absent.\"" [web:http\://emedicine.medscape.com/article/1164462-overview]"
INFO	lowercase_definition	simple partial status epilepticus	IAO:0000115	"\""Simple partial SE consists of seizures that are localized to a discrete area of cerebral cortex and produce no alteration in consciousness.\"" [web:http\://emedicine.medscape.com/article/1164462-overview]"
INFO	lowercase_definition	frontal lobe epilepsy	IAO:0000115	"\""A type of epilepsy characterized by brief, recurring seizures that arise in the frontal lobes of the brain, often while the patient is sleeping.\"" [wikipedia:http\://en.wikipedia.org/wiki/Frontal_lobe_epilepsy]"
INFO	lowercase_definition	nocturnal epilepsy	IAO:0000115	"\""A type of epilepsy characterised by seizure, usually tonic clonic, that occur only during sleep.\"" [NBO:GVG]"
INFO	lowercase_definition	photosensitive seizure	IAO:0000115	"\""A type of reflex seizure caused by visual stimuli that form patterns in time or space, such as flashing lights, bold, regular patterns, or regular moving patterns.\"" [wikipedia:http\://en.wikipedia.org/wiki/Photosensitive_epilepsy]"
INFO	lowercase_definition	audiogenic seizure	IAO:0000115	"\""A type of seizure induced by exposure to an auditory stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	typical absence seizure	IAO:0000115	"\""An absence seizure induced by hyperventilation.\"" [NBO:GVG]"
INFO	lowercase_definition	atypical absence seizure	IAO:0000115	"\""An absence seizure not induced by hyperventilation.\"" [NBO:GVG]"
INFO	lowercase_definition	secondary generalized seizure	IAO:0000115	"\""A generalized seizure that was initiated as a partial seizure.\"" [NBO:GVG]"
INFO	lowercase_definition	rapid secondary generalization	IAO:0000115	"\""A generalized seizure that was initiated as a partial seizure but very rapidly spread to both hemispheres.\"" [NBO:GVG]"
INFO	lowercase_definition	automatism	IAO:0000115	"\""Purposeless repetitive motor activities that often occur during a seizure.\"" [NBO:GVG]"
INFO	lowercase_definition	oral automatism	IAO:0000115	"\""An automatism characterised by involuntary oral activity such as lip smacking and swallowing.\"" [NBO:GVG]"
INFO	lowercase_definition	gestural automatism	IAO:0000115	"\""An automatism characterised by involuntary movement of the limbs or body such as  fumbling, picking and rubbing.\"" [NBO:GVG]"
INFO	lowercase_definition	complex motor automatism	IAO:0000115	"\""An automatism characterised by stereotyped series of motor actions usually involving the limbs bilaterally such as swimming \nmovements, kicking movements and bicycling movements.\"" [NBO:GVG]"
INFO	lowercase_definition	drug induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of a drug.\"" [NBO:GVG]"
INFO	lowercase_definition	drug overdose induced seizure	IAO:0000115	"\""A type of seizure induced by accidental or intentional ingestion or application of a drug in quantities greater than recommended.\"" [NBO:GVG]"
INFO	lowercase_definition	drug withdrawal induced seizure	IAO:0000115	"\""A type of seizure induced by termination of drug administration.\"" [NBO:GVG]"
INFO	lowercase_definition	hypoglycemia induced seizure	IAO:0000115	"\""A type of seizure induced by lower than normal level of blood glucose levels.\"" [GVG:NBO]"
INFO	lowercase_definition	cocaine overdose induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of cocaine.\"" [NBO:GVG]"
INFO	lowercase_definition	isoniazide overdose induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of isoniazide.\"" [NBO:GVG]"
INFO	lowercase_definition	amphetamine overdose induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of amphetamine.\"" [NBO:GVG]"
INFO	lowercase_definition	antidepressant overdose induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of antidepressant.\"" [NBO:GVG]"
INFO	lowercase_definition	theophylline overdose induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of theophylline.\"" [NBO:GVG]"
INFO	lowercase_definition	penicillin overdose induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of penicillin.\"" [NBO:GVG]"
INFO	lowercase_definition	alcohol withdrawal induced seizure	IAO:0000115	"\""A type of seizure induced by termination of alcohol administration.\"" [NBO:GVG]"
INFO	lowercase_definition	benzodiazepine withdrawal induced seizure	IAO:0000115	"\""A type of seizure induced by termination of benzodiazepine administration.\"" [NBO:GVG]"
INFO	lowercase_definition	barbiturates withdrawal induced seizure	IAO:0000115	"\""A type of seizure induced by termination of barbiturates administration.\"" [NBO:GVG]"
INFO	lowercase_definition	heroin withdrawal induced seizure	IAO:0000115	"\""A type of seizure induced by termination of heroin administration.\"" [NBO:GVG]"
INFO	lowercase_definition	hypomagnesemia induced seizure	IAO:0000115	"\""A type of seizure induced by lower than normal level of blood magnesium levels.\"" [NBO:GVG]"
INFO	lowercase_definition	electrical stimulation induced seizure	IAO:0000115	"\""A type of seizure induced by exposure to an electrical stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	trauma induced seizure	IAO:0000115	"\""A type of seizure induced by the administration of a brain trauma.\"" [NBO:GVG]"
INFO	lowercase_definition	kindling induced seizure	IAO:0000115	"\""A type of seizure induced by kindling, a repeated administration of seizure invoking stimulus which eventually results changes in the brain.\"" [NBO:GVG]"
INFO	lowercase_definition	electrical kindling induced seizure	IAO:0000115	"\""A type of seizure induced by kindling, a repeated administration of electrical stimulus which eventually results changes in the brain.\"" [NBO:GVG]"
INFO	lowercase_definition	chemical kindling induced seizure	IAO:0000115	"\""A type of seizure induced by kindling, a repeated administration of chemical stimulus which eventually results changes in the brain.\"" [NBO:GVG]"
INFO	lowercase_definition	auditory kindling induced seizure	IAO:0000115	"\""A type of seizure induced by kindling, a repeated administration of auditory stimulus which eventually results changes in the brain.\"" [NBO:GVG]"
INFO	lowercase_definition	hemiclonic seizure	IAO:0000115	"\""A simple partial seizure affecting the kinesthetic behavior of one side of the body.\"" [NBO:GVG]"
INFO	lowercase_definition	left side clonic seizure	IAO:0000115	"\""A simple partial seizure affecting the kinesthetic behavior of left side of the body.\"" [NBO:GVG]"
INFO	lowercase_definition	right side clonic seizure	IAO:0000115	"\""A simple partial seizure affecting the kinesthetic behavior of right side of the body.\"" [NBO:GVG]"
INFO	lowercase_definition	infantile spasm	IAO:0000115	"\""A type of epileptic seizures occurring in infants and characterised by clusters of myoclonic spasms.\"" [NBO:GVG]"
INFO	lowercase_definition	hypocalcemia induced seizure	IAO:0000115	"\""A type of seizure induced by lower than normal level of blood calcium levels.\"" [NBO:GVG]"
INFO	lowercase_definition	secondary generalized tonic clonic seizure	IAO:0000115	"\""A generalized tonic clonic seizure that was initiated as a partial seizure.\"" [NBO:GVG]"
INFO	lowercase_definition	photostimulation induced seizure	IAO:0000115	"\""A type of seizure induced by exposure to a light stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	gelastic epilepsy	IAO:0000115	"\""A type of epilepsy that is characterised a sudden burst of energy, usually in the form of laughing.\"" [NBO:GVG]"
INFO	lowercase_definition	dacrystic epilepsy	IAO:0000115	"\""A type of epilepsy that is characterised a sudden paroxysmal crying.\"" [NBO:<new dbxref>, NBO:GVG]"
INFO	lowercase_definition	autoaggressive behavior	IAO:0000115	"\""Agressive behavior towards oneself.\"" [NBO:GVG]"
INFO	lowercase_definition	social aggression behavior	IAO:0000115	"\""An aggressive behavior towards other members of the society.\"" [NBO:RH]"
INFO	lowercase_definition	language communication behavior	IAO:0000115	"\""A social behavior related to the activity of conveying information by means of a system of arbitrary signals, such as voice sounds, gestures, or written symbols.\"" [NBO:GVG]"
INFO	lowercase_definition	non-rapid eye movement sleep behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to all sleep stages in the circadian sleep/wake cycle other than REM sleep.\"" [NBO:GVG]"
INFO	lowercase_definition	rapid eye movement sleep phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the stage in the circadian sleep cycle during which dreams occur and the body undergoes marked changes including rapid eye movement, loss of reflexes, and increased pulse rate and brain activity.\"" [NBO:GVG]"
INFO	lowercase_definition	reproductive behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the actions or interactions of an organism that are associated with reproduction.\"" [NBO:GVG]"
INFO	lowercase_definition	mating behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the interactions between organisms for the purpose of mating.\"" [NBO:GVG]"
INFO	lowercase_definition	post-mating behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the specific actions or reactions of an organism following mating.\"" [NBO:GVG]"
INFO	lowercase_definition	sexual activity phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the activity which primary purpose is the sexual reproduction.\"" [NBO:GVG]"
INFO	lowercase_definition	courtship behavior phenotype	IAO:0000115	"\""Observable characteristic related to the behavioral interactions between organisms for the purpose of attracting sexual partners.\"" [NBO:GVG]"
INFO	lowercase_definition	female courtship behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the actions or reactions of a female, for the purpose of attracting a sexual partner.\"" [NBO:GVG]"
INFO	lowercase_definition	male courtship behavior phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the actions or reactions of a male, for the purpose of attracting a sexual partner.\"" [NBO:GVG]"
INFO	lowercase_definition	copulation phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the act of sexual union between male and female, involving the transfer of sperm.\"" [NBO:GVG]"
INFO	lowercase_definition	female sexual activity phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the female activity which primary purpose is the sexual reproduction.\"" [NBO:GVG]"
INFO	lowercase_definition	male sexual activity phenotype	IAO:0000115	"\""Observable characteristic of behavior related to the male activity which primary purpose is the sexual reproduction.\"" [NBO:GVG]"
INFO	lowercase_definition	learning and/or memory behavior phenotype	IAO:0000115	"\""Observable characteristic of behaviour related to the acquisition and processing of information and/or the storage and retrieval of this information over time.\"" [NBO:GVG]"
INFO	lowercase_definition	learning behavior phenotype	IAO:0000115	"\""Observable characteristic of behaviour associated with any process in an organism in which a relatively long-lasting adaptive behavioral change occurs as the result of experience.\"" [NBO:GVG]"
INFO	lowercase_definition	memory behavior phenotype	IAO:0000115	"\""Observable characteristic of behaviour related to the ability of an organism's ability to store, retain, and recall information and experiences.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral control of excretion phenotype	IAO:0000115	"\""Observable characteristic of behaviour related to the elimination by an organism of the waste products that arise as a result of metabolic activity. These products include water, carbon dioxide (CO2), and nitrogenous compounds.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral control of defecation phenotype	IAO:0000115	"\""Observable characteristic of behaviour related to the expulsion of feces from the rectum.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral control of urination phenotype	IAO:0000115	"\""Observable characteristic of behaviour related to the regulation of body fluids process by which parasympathetic nerves stimulate the bladder wall muscle to contract and expel urine from the body.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral control of lacrimation phenotype	IAO:0000115	"\""Observable characteristic of behaviour related to the regulated release of the aqueous layer of the tear film from the lacrimal glands.\"" [NBO:GVG]"
INFO	lowercase_definition	crying behavior phenotype	IAO:0000115	"\""Observable characteristic of behaviour in which an organism sheds tears, often accompanied by non-verbal vocalizations and in response to external or internal stimuli.\"" [NBO:GVG]"
INFO	lowercase_definition	mobbing calling phenotype	IAO:0000115	"\""Observable characteristic of behaviour associated with signals made by the mobbing species while harassing a predator.\"" [NBO:GVG]"
INFO	lowercase_definition	vocalization behavior phenotype	IAO:0000115	"\""Observable characteristic of behaviour in which an organism produces sounds by a mechanism involving its respiratory system.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral response to radiation	IAO:0000115	"\""Behavior as a result of an electromagnetic radiation stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral response to light	IAO:0000115	"\""Behavior as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral response to chemical stimulus	IAO:0000115	"\""Behavior as a result of a chemical stimulus.\"" [NBO:GVG]"
INFO	lowercase_definition	behavioral response to xenobiotics	IAO:0000115	"\""Behavior as a result of a xenobiotic compound (compound foreign to living organisms) stimulus.\"" [NBOC:GVG]"
INFO	lowercase_definition	behavioral response to addictive substance	IAO:0000115	"\""Behavior as a result of sensitivity to an addictive substance intake.\"" [NBOC:GVG]"
INFO	lowercase_definition	behavioral response to alcohol	IAO:0000115	"\""Behavior as a result of sensitivity to cocaine alcohol.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of behavior	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of behavior, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [GO:0050795]"
INFO	lowercase_definition	regulation of alcohol consumption	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of alcohol consumption, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	consumption behavior	IAO:0000115	"\""Behavior related to the intake of substances.\"" [NBOC:GVG]"
INFO	lowercase_definition	consumption of an addictive substance	IAO:0000115	"\""Behavior related to the intake of addictive substances.\"" [NBOC:GVG]"
INFO	lowercase_definition	cocaine consumption	IAO:0000115	"\""Behavior related to the intake of cocaine.\"" [NBOC:GVG]"
INFO	lowercase_definition	morphine consumption	IAO:0000115	"\""Behavior related to the intake of morphine.\"" [NBOC:GVG]"
INFO	lowercase_definition	behavioral response to cocaine	IAO:0000115	"\""Behavior as a result of sensitivity to cocaine intake.\"" [NBOC:GVG]"
INFO	lowercase_definition	behavioral response to morphine	IAO:0000115	"\""Behavior as a result of sensitivity to morphine\"" [NBOC:GVG]"
INFO	lowercase_definition	behavioral response to nicotine	IAO:0000115	"\""Behavior as a result of sensitivity to nicotine intake.\"" [NBOC:GVG]"
INFO	lowercase_definition	nicotine consumption	IAO:0000115	"\""Behavior related to the intake of nicotine.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of cocaine consumption	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of cocaine consumption, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
INFO	lowercase_definition	regulation of consumption behavior	IAO:0000115	"\""Any process that modulates the frequency, rate or extent of consumption behavior, the specific actions or reactions of an organism in response to external or internal stimuli.\"" [NBOC:GVG]"
